hostname,name,type,seq number,remark,action,src_service_obj,src_service_obj_grp,protocol,src_host,src_network_obj,src_network_obj_grp,src_network,dest_host,dest_network_obj,dest_network_obj_grp,dest_network,dest_port,dest_port_obj_grp,dest_port_range,logging_level,logging_interval,status
uk-sc1-fw01-sec,internal-vrf_access_in,extended,90,,permit,,DM_INLINE_SERVICE_4,,,,DM_INLINE_NETWORK_27,,,,DM_INLINE_NETWORK_31,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,91,CHG0056731,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,92,CHG0056731,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,93,,permit,,,tcp,,,System-Engineers,,,sc1pcprrep01,,,,DM_INLINE_TCP_9,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,94,CHG0053180,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,95,,permit,,,tcp,,,DM_INLINE_NETWORK_29,,10.120.177.49,,,,9997,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,96,,permit,,,tcp,,,liability-viewer-till-support,,,Oscar-Splunk,,,8000,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,97,CHG0057251,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,98,,permit,,,tcp,,sc1wnprrvr11,,,,sc1uxprrvr01,,,7021,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,99,CHG0074376,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,100,,permit,,grp-svc-app-top-dst,,,,grp-pr-retail-stingray,,,,,10.120.177.0 255.255.255.128,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,101,CHG0105700,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,102,CHG0117628,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,103,,permit,,DM_INLINE_SERVICE_13,,,,DM_INLINE_NETWORK_74,,,,,10.120.177.0 255.255.255.128,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,104,CHG0085781,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,105,,permit,,,tcp,,,grp-pr-retail-stingray,,,,grp-ssbt-salt-masters,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,106,CHG0065078,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,107,,permit,,,tcp,,,DR_ASDI_Servers,,,sc1wnprrcs-vip,,,1433,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,108,CHG0065078,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,109,,permit,,,tcp,,,DR_ASDI_Servers,,,sc1wnprrcsvi,,,2003,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,110,CHG0068681,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,111,,permit,,,tcp,,,DR-SIS&PA-Data-Collectors,,,Prod-ASDi-VIP,,,7011,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,112,CHG0070439,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,113,,permit,,DM_INLINE_SERVICE_9,,,,Retail-SFTP,,,,web-btm-mgmt-svrs,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,114,CHG0071475,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,115,,permit,,,ip,,net-pr-cde-api-integration,,,,,,10.120.0.0 255.255.0.0,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,116,CHG0071475,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,117,,permit,,,ip,,net-inv-cde-api-lan,,,,,,10.120.0.0 255.255.0.0,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,118,CHG0094024,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,119,,permit,,,ip,,,grp-pr-retail-stingray,,,,grp-scc-int-lb-dest-nets,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,120,CHG0097120,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,121,,permit,,,tcp,,,trs-servers,,,,retail-liability-db-vip,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,122,CHG0104755,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,123,,permit,,,tcp,,brsux232,,,,,retail-liability-db-vip,,,DM_INLINE_TCP_21,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,124,CHG0099283,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,125,,permit,,,tcp,,,grp-trs-nodes,,10.120.177.65,,,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,126,CHG0076893,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,127,,permit,,,tcp,,SCR-Ifeoma-Emodi-PC,,,,,Retail-SFTP-SCC,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,128,CHG0078585,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,129,,permit,,,tcp,,sc1uxprgdb01,,,,,Retail-SFTP-SCC,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,130,CHG0084924,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,131,,permit,,,tcp,,sc1uxprgdb01,,,,sc1wnprrcs-vip,,,1433,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,132,CHG0078585,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,133,,permit,,,tcp,,sc1wnprndb019,,,,,Retail-SFTP-SCC,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,134,CHG0077964, CHG0078207,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,135,,permit,,,tcp,,,DR-CES-Servers,,,Prod-ASDi-VIP,,,7011,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,136,CHG0111150,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,137,,permit,,,tcp,,,DM_INLINE_NETWORK_83,,,Prod-ASDi-VIP,,,,DM_INLINE_TCP_26,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,138,CHG0084293,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,139,,permit,,RDC_PORTS,,,brswnp3rcs001,,,,,grp-pr-r-be-sis-web,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,140,CHG0086206,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,141,,permit,,,tcp,,sc1wnprndb019,,,,sc1wnprrcs-vip,,,1433,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,142,CHG0087700,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,143,,permit,,,tcp,,brsux090,,,,,Retail-SFTP-SCC,,ssh,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,144,CHG0103213,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,145,,permit,,,tcp,,,DM_INLINE_NETWORK_58,,,,Retail-SFTP-SCC,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,146,CHG0093794,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,147,,permit,,,tcp,,,DM_INLINE_NETWORK_44,,,sc1wnprrcsvi,,,3823,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,148,CHG0095730, CHG0096579,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,149,,permit,,,tcp,,,DM_INLINE_NETWORK_51,,,,GRP-SC1UXPRRDB,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,150,CHG0095761,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,151,,permit,,GRP-SSBT-DATABASE-PORTS,,,brswn246-mg,,,,,GRP-SSBT-DATABASE-SERVERS,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,152,CHG0095796,CHG0122860,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,153,,permit,,,tcp,,,DM_INLINE_NETWORK_93,,,,GRP-SSBT-DATABASE-SERVERS,,3306,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,154,CHG0098188,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,155,,permit,,,icmp,,brswn246-mg,,,,,GRP-SSBT-DATABASE-SERVERS,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,156,CHG0095369, CHG0096484, CHG0097010,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,157,,permit,,,tcp,,,DM_INLINE_NETWORK_49,,,omniwallet-db,,,,DM_INLINE_TCP_15,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,158,CHG0096251,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,159,,permit,,,tcp,,,DM_INLINE_NETWORK_48,,,omniwallet-db,,,,DM_INLINE_TCP_14,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,160,CHG0097899,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,161,,permit,,TCPUDP,,,,grp-chyron-svrs,,,sc1wnprrcsvi,,,445,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,162,CHG0099521,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,163,,permit,,,tcp,,PA-NAT,,,,sc1wnprrcsvi,,,,,2000 2010,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,164,CHG0104031,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,165,,permit,,DM_INLINE_SERVICE_12,,,STJ-AmarBarot,,,10.120.177.72,,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,166,CHG0104552,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,167,,permit,,,tcp,,,grp-lb-stingrays,,,,ASDI_Servers,,7011,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,168,CHG0105430,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,169,,permit,,,tcp,,brswn251,,,,,DM_INLINE_NETWORK_59,,21299,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,170,CHG0106742,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,171,,permit,,DM_INLINE_SERVICE_14,,,,QAALaptops,,,,DM_INLINE_NETWORK_60,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,172,CHG0108066,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,173,,permit,,,tcp,,,DM_INLINE_NETWORK_61,,,sc1uxprrdb-vip,,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,174,CHG0109116,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,175,,permit,,,tcp,,,DM_INLINE_NETWORK_62,,10.120.177.68,,,,,DM_INLINE_TCP_22,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,176,CHG0109477,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,177,,permit,,,tcp,,,DM_INLINE_NETWORK_69,,,,DM_INLINE_NETWORK_70,,7011,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,178,CHG0109477,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,179,,permit,,,tcp,,,DM_INLINE_NETWORK_71,,,,DM_INLINE_NETWORK_72,,,DM_INLINE_TCP_24,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,180,CHG0110213,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,181,,permit,,DM_INLINE_SERVICE_15,,,,DM_INLINE_NETWORK_81,,,,DM_INLINE_NETWORK_82,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,182,CHG0110900,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,183,,permit,,,tcp,,,uno-servers,,,sc1uxprrdb-vip,,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,184,RTSK0074177,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,185,RTSK0074178,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,186,RTSK0074179, CHG0125748,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,187,,permit,,,tcp,,,DM_INLINE_NETWORK_97,,,omniwallet-db,,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,188,CHG0112228 CHG0120424, RITM0089899,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,189,,permit,,,tcp,,,DM_INLINE_NETWORK_92,,,omniwallet-db,,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,190,CHG0112287,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,191,,permit,,,tcp,,,DM_INLINE_NETWORK_84,,,omniwallet-db,,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,192,CHG0112588,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,193,,permit,,,tcp,,,Data-mgt-Dev,,,sc1uxprrdb-vip,,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,194,CHG0115241, CHG0127490, CHG0131234,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,195,,permit,,DM_INLINE_SERVICE_20,,,,DM_INLINE_NETWORK_86,,10.120.177.10,,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,196,CHG0118083,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,197,,permit,tcp-3306,,,,sc1wnmem01,,,,sc1uxprshd010,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,198,CHG0118332, CHG0118486,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,199,,permit,tcp-3306,,,,,DM_INLINE_NETWORK_75,,,sc1uxprrdb010,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,200,CHG0118549,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,201,,permit,,DM_INLINE_SERVICE_17,,,,DM_INLINE_NETWORK_100,,,sc1uxprshd010,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,202,CHG0121866, CHG0123531,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,203,,permit,tcp-3306,,,,,DM_INLINE_NETWORK_94,,,sc1uxprrdb-vip,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,204,CHG0123808,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,205,,permit,tcp-1521,,,,,DM_INLINE_NETWORK_95,,,sc1uxprtdb001,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,206,CHG0123808,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,207,,permit,,DM_INLINE_SERVICE_18,,,,grp-sc1-cde-jumphosts,,,sc1uxprtdb001,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,208,CHG0123808,CHG0124126,CHG0125763,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,209,,permit,,DM_INLINE_SERVICE_19,,,,DM_INLINE_NETWORK_96,,,sc1uxprtdb001,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,210,CHG0126040,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,211,,permit,,,tcp,,,DM_INLINE_NETWORK_99,,,sc1uxprtdb001,,,,TCP-8080,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,212,CHG0130911,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,213,,permit,,DM_INLINE_SERVICE_25,,,STJ-SupportPC,,,,,liability-viewer-tills,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,214,CHG0137599,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,215,,permit,,DM_INLINE_SERVICE_27,,,brswnprrjb01,,,,,DM_INLINE_NETWORK_104,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,216,CHG0141969, CHG0142213,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,217,,permit,,DM_INLINE_SERVICE_28,,10.210.180.34,,,,,,DM_INLINE_NETWORK_106,,,,,informational,300,active
uk-sc1-fw01-sec,web-btm_access_in,extended,1,CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-btm_access_in,extended,2,,deny,,,ip,,,Corp-WiFi-Subnets,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,web-btm_access_in,extended,3,CHG0014842, CHG0019100,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-btm_access_in,extended,4,,permit,,DM_INLINE_SERVICE_2,,,,sc1wnprrpl,,,sc1wnprrtp01,,,,,,notifications,300,active
uk-sc1-fw01-sec,web-btm_access_in,extended,5,CHG0019100,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-btm_access_in,extended,6,,permit,,,tcp,,,sc1wnprrpl,,,sc1wnprrcsvi,,,8011,,,notifications,300,active
uk-sc1-fw01-sec,web-btm_access_in,extended,7,CHG0019100,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-btm_access_in,extended,8,,permit,,,tcp,,,sc1wnprrbk,,,sc1wnprrcsvi,,,,DM_INLINE_TCP_4,,notifications,300,active
uk-sc1-fw01-sec,web-btm_access_in,extended,9,CHG0019020,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-btm_access_in,extended,10,,permit,,,tcp,,,sc1wnprrpl,,,,DM_INLINE_NETWORK_9,,21299,,,notifications,300,active
uk-sc1-fw01-sec,web-btm_access_in,extended,11,CHG0019070,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-btm_access_in,extended,12,,permit,,,tcp,,,sc1wnprrbk,,,,DM_INLINE_NETWORK_12,,21299,,,notifications,300,active
uk-sc1-fw01-sec,web-btm_access_in,extended,13,CHG0035849, CHG0037956,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-btm_access_in,extended,14,,permit,,,tcp,,,sc1wnprrbk,,,sc1wnprrcs-vip,,,1433,,,informational,300,active
uk-sc1-fw01-sec,web-btm_access_in,extended,15,CHG0019176, CHG0023993,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-btm_access_in,extended,16,,permit,,,tcp,,,DM_INLINE_NETWORK_6,,,,DM_INLINE_NETWORK_16,,,DM_INLINE_TCP_2,,notifications,300,active
uk-sc1-fw01-sec,web-btm_access_in,extended,17,CHG0030802,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-btm_access_in,extended,18,,permit,,,tcp,,SC1WNPRRAP02,,,,SC1WNPRRDB01,,,1433,,,informational,300,active
uk-sc1-fw01-sec,web-btm_access_in,extended,19,CHG0064934,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-btm_access_in,extended,20,,permit,,DM_INLINE_SERVICE_6,,,,sc1wnprrpl,,,sc1wnprrtp01,,,,,,,,active
uk-sc1-fw01-sec,management_access_in,extended,1,,permit,,,icmp,,,,any4,,,,any4,,,,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,1,CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,2,,deny,,,ip,,,Corp-WiFi-Subnets,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,3,CHG0015671, CHG0015740,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,4,,permit,,,tcp,,,DM_INLINE_NETWORK_1,,,,DM_INLINE_NETWORK_2,,,DM_INLINE_TCP_1,,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,5,CHG0017368, CHG0019612, CHG0021711, CHG0027899,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,6,,permit,,,tcp,,,DM_INLINE_NETWORK_4,,,,DM_INLINE_NETWORK_19,,,DM_INLINE_TCP_7,,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,7,CHG0018996,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,8,,permit,,,tcp,,,DM_INLINE_NETWORK_7,,,,DM_INLINE_NETWORK_8,,,DM_INLINE_TCP_3,,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,9,CHG0034559, CHG0071922, CHG0080071, CHG0127490, CHG0131234,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,10,,permit,,DM_INLINE_SERVICE_23,,,,DM_INLINE_NETWORK_24,,,,DM_INLINE_NETWORK_25,,,,,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,11,CHG0083144, CHG0083604,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,12,,permit,,,tcp,,,DM_INLINE_NETWORK_43,,,,grp-CESExec-VIPs,,,,3822 3823,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,13,CHG0084293,CHG0098754,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,14,,permit,,DM_INLINE_SERVICE_22,,,,DM_INLINE_NETWORK_47,,,brswnp3rcs001,,,,,,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,15,CHG0098754,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,16,,permit,,DM_INLINE_SERVICE_21,,,,DM_INLINE_NETWORK_53,,,,DM_INLINE_NETWORK_54,,,,,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,17,CHG0131234,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,18,,permit,,DM_INLINE_SERVICE_103,,,,DM_INLINE_NETWORK_102,,,,DM_INLINE_NETWORK_103,,,,,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,19,CHG0098754,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,20,,permit,,,tcp,,,DM_INLINE_NETWORK_55,,,,DM_INLINE_NETWORK_56,,,DM_INLINE_TCP_18,,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,21,CHHG0115174, CHG0115165,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,22,,permit,,,tcp,,,DM_INLINE_NETWORK_85,,,,DM_INLINE_NETWORK_87,,3824,,,informational,300,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,23,CHG0068676,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,24,,permit,,,tcp,,,Prod-SIS&PA-Data-Collectors,,,,DM_INLINE_NETWORK_37,,7011,,,,,active
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,25,CHG0115416,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,3rd-party-bottom_access_in,extended,26,,permit,,,tcp,,sc1wnprrcl02,,,93.174.217.43,,,,1480,,,informational,300,active
uk-sc1-fw01-sec,ces-connect_access_in,extended,1,CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,ces-connect_access_in,extended,2,,deny,,,ip,,,Corp-WiFi-Subnets,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,ces-connect_access_in,extended,3,CHG0019215,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,ces-connect_access_in,extended,4,,permit,,,tcp,,,DM_INLINE_NETWORK_13,,,,DM_INLINE_NETWORK_14,,www,,,notifications,300,active
uk-sc1-fw01-sec,sstest,extended,1,,permit,,,ip,,,,10.120.173.0 255.255.255.128,,,,any4,,,,informational,300,active
uk-sc1-fw01-sec,sstest,extended,2,,permit,,,ip,,,,any4,,,DM_INLINE_NETWORK_15,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,1,CHG0141979 -  wide access on prem due to specific rules in sddc,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,2,,permit,,,ip,,,vmc-sddcs,,,,,any4,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,3,,permit,,,ip,,,,any4,,,vmc-sddcs,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,4,CHG0142763,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,5,,permit,,splunk_indexing_port-CHG0142763,,,,wh_nets-CHG0142763,,,,splunk_heavy_forwarders-CHG0142763,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,6,CHG0142763,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,7,,permit,,splunk_mgmt_port-CHG0142763,,,,wh_nets-CHG0142763,,,,splunk_deployment_server-CHG0142763,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,8,RAS-VPN,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,9,,permit,,,ip,,,ras-vpn-pool,,,,,any,,,,,,active
uk-sc1-fw01-sec,global_access,extended,10,CHG0119266, CHG0130310,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,11,,permit,,DM_INLINE_SERVICE_24,,,,DM_INLINE_NETWORK_101,,,,,10.120.0.0 255.255.0.0,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,12,CHG0141790,,,,,,,,,,,,,,,,,,
