hostname,acl-name,acl-type,seq number,action,protocol,source,destination,ports
uk-cwk-cs01,1,Standard,260,permit,,10.1.82.64 0.0.0.31,,,
uk-cwk-cs01,1,Standard,270,permit,,10.1.22.0 0.0.0.255,,,
uk-cwk-cs01,1,Standard,280,permit,,192.168.2.0 0.0.1.255,,,
uk-cwk-cs01,1,Standard,290,permit,,10.210.141.40 0.0.0.7,,,
uk-cwk-cs01,1,Standard,300,permit,,10.180.141.40 0.0.0.7,,,
uk-cwk-cs01,1,Standard,310,permit,,10.120.141.40 0.0.0.7,,,
uk-cwk-cs01,1,Standard,320,permit,,100.79.0.0 0.0.127.255,,,
uk-cwk-cs01,1,Standard,330,deny,,any log,,,
uk-cwk-cs01,5,Standard,10,permit,,62.239.34.0 0.0.0.255,,,
uk-cwk-cs01,5,Standard,20,permit,,62.239.35.0 0.0.0.255,,,
uk-cwk-cs01,5,Standard,30,permit,,194.74.144.0 0.0.0.255,,,
uk-cwk-cs01,5,Standard,40,permit,,194.102.6.0 0.0.0.255,,,
uk-cwk-cs01,5,Standard,50,permit,,194.102.8.0 0.0.0.255,,,
uk-cwk-cs01,5,Standard,60,permit,,194.102.9.0 0.0.0.255,,,
uk-cwk-cs01,5,Standard,70,permit,,194.102.7.0 0.0.0.255,,,
uk-cwk-cs01,5,Standard,80,permit,,194.102.19.0 0.0.0.255,,,
uk-cwk-cs01,6,Standard,10,deny,,any,,,
uk-cwk-cs01,10,Standard,10,permit,,10.120.163.59,,,
uk-cwk-cs01,10,Standard,20,deny,,any log,,,
uk-cwk-cs01,11,Standard,10,permit,,10.112.12.126,,,
uk-cwk-cs01,11,Standard,20,permit,,10.112.12.125,,,
uk-cwk-cs01,11,Standard,30,permit,,10.120.136.140,,,
uk-cwk-cs01,11,Standard,40,permit,,10.120.163.123,,,
uk-cwk-cs01,11,Standard,50,permit,,10.120.163.122,,,
uk-cwk-cs01,11,Standard,60,deny,,any log,,,
uk-cwk-cs01,12,Standard,10,permit,,10.220.163.112,,,
uk-cwk-cs01,12,Standard,20,permit,,10.220.163.111,,,
uk-cwk-cs01,12,Standard,30,permit,,10.180.163.112,,,
uk-cwk-cs01,12,Standard,40,permit,,10.180.163.111,,,
uk-cwk-cs01,12,Standard,50,permit,,10.1.14.0 0.0.0.255,,,
uk-cwk-cs01,13,Standard,10,permit,,192.168.1.165,,,
uk-cwk-cs01,16,Standard,10,permit,,10.120.163.206,,,
uk-cwk-cs01,16,Standard,20,permit,,10.120.136.150,,,
uk-cwk-cs01,19,Standard,10,permit,,172.16.41.192 0.0.0.31,,,
uk-cwk-cs01,19,Standard,20,permit,,10.1.82.64 0.0.0.31,,,
uk-cwk-cs01,20,Standard,10,permit,,10.120.163.52,,,
uk-cwk-cs01,22,Standard,10,permit,,10.112.12.119,,,
uk-cwk-cs01,22,Standard,20,permit,,10.210.143.80,,,
uk-cwk-cs01,22,Standard,30,permit,,10.120.143.80,,,
uk-cwk-cs01,22,Standard,40,permit,,10.180.142.232,,,
uk-cwk-cs01,50,Standard,10,permit,,10.1.94.2,,,
uk-cwk-cs01,90,Standard,10,permit,,10.1.82.83,,,
uk-cwk-cs01,90,Standard,20,permit,,10.1.82.85,,,
uk-cwk-cs01,90,Standard,30,permit,,10.1.90.100,,,
