hostname,name,type,seq number,remark,action,src_service_obj,src_service_obj_grp,protocol,src_host,src_network_obj,src_network_obj_grp,src_network,dest_host,dest_network_obj,dest_network_obj_grp,dest_network,dest_port,dest_port_obj_grp,dest_port_range,logging_level,logging_interval,status
uk-sc1-fw01-sec,global_access,extended,207,CHG0071453,PCI Q2 2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,208,,permit,,,tcp,,sc1wncpecp003,,,,sc1wnprein03,,,,,18000 18050,,,active
uk-sc1-fw01-sec,global_access,extended,209,CHG0071453,PCI Q2 2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,210,,permit,,,tcp,,sc1wnprein03,,,,sc1wncpecp003,,,5555,,,,,active
uk-sc1-fw01-sec,global_access,extended,211,CHG0071453,PCI Q2 2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,212,,permit,,,tcp,,sc1wnprein03,,,,sc1wncpecp003,,,,,18000 18050,,,active
uk-sc1-fw01-sec,global_access,extended,213,CHG0072361,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,214,,permit,,,tcp,,sc1wnprein03,,,,sc1wnprncp001.mgmt.prod.williamhill.plc,,,,hp_data_protector_ports_tcp,,,,active
uk-sc1-fw01-sec,global_access,extended,215,CHG0072361,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,216,,permit,,,tcp,,sc1wnprein03,,,,sc1wnprncp002.mgmt.prod.williamhill.plc,,,,hp_data_protector_ports_tcp,,,,active
uk-sc1-fw01-sec,global_access,extended,217,CHG0072361,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,218,,permit,,,tcp,,sc1wnprncp001.mgmt.prod.williamhill.plc,,,,sc1wnprein03,,,,hp_data_protector_ports_tcp,,,,active
uk-sc1-fw01-sec,global_access,extended,219,CHG0072361,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,220,,permit,,,tcp,,sc1wnprncp002.mgmt.prod.williamhill.plc,,,,sc1wnprein03,,,,hp_data_protector_ports_tcp,,,,active
uk-sc1-fw01-sec,global_access,extended,221,CHG0095363,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,222,,permit,,DM_INLINE_SERVICE_8,,,sc1wnpremn73,,,,,DM_INLINE_NETWORK_11,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,223,CHG0095363,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,224,,permit,,,udp,,,RFC1918Networks,,,sc1wnpremn73,,,snmptrap,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,225,CHG0073101,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,226,,deny,,,tcp,,sc1wnpremn73,,,,,RFC1918Networks,,,DM_INLINE_TCP_3,,,,active
uk-sc1-fw01-sec,global_access,extended,227,CHG0071367, CHG0073101, CHG0096241,  CHG0096422,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,228,,permit,,DM_INLINE_SERVICE_7,,,sc1wnpremn73,,,,,,any4,,,,,,active
uk-sc1-fw01-sec,global_access,extended,229,CHG0075699,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,230,,permit,,,tcp,,sc1wnpremn01.prod.williamhill.plc,,,,,services.isee.hp.com,,https,,,,,active
uk-sc1-fw01-sec,global_access,extended,231,CHG0072906,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,232,,permit,,,tcp,,sc1wnprein03,,,,,citrix_backups,,,citrix_backups_tcp_ports,,,,active
uk-sc1-fw01-sec,global_access,extended,233,CHG0072906,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,234,,permit,,,tcp,,,citrix_backups,,,sc1wnprein03,,,,citrix_backups_tcp_ports,,,,active
uk-sc1-fw01-sec,global_access,extended,235,SSH access to Dublin firewall from Tufin server for backups and config review,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,236,,permit,,,tcp,,Tufin,,,,Dublin-MNG-FW1,,,ssh,,,,,active
uk-sc1-fw01-sec,global_access,extended,237,CHG0077138,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,238,,permit,,,udp,,,External-netflow-sources,,,,grp-swinds-polling-svrs,,,solarwinds-netflow,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,239,CHG0077138,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,240,,permit,,,udp,,SCC-CA-NFA-Harvester,,,,,uk-sc1-border-routers,,snmp,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,241,CHG0080518,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,242,,permit,,,tcp,,sc1wnpremg44,,,,williamhillssl.cloudsoftcat.com,,,https,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,243,Snow monitoring to all vCenter 6.0,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,244,CHG0087219,CHG0134053,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,245,,permit,,,tcp,,sc1wnpremg44,,,,,vCenter,,https,,,,,active
uk-sc1-fw01-sec,global_access,extended,246,CHG0080839,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,247,,permit,,,tcp,,scc-retail-splunk,,,,blueliv-demo,,,https,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,248,CHG0081562,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,249,,permit,,,tcp,,sc1wnpremg45,,,,,SNOW_Public,,https,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,250,CHG0082905,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,251,CHG0083742,PCI Q2 2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,252,,permit,,DM_INLINE_SERVICE_4,,,sc1wnprcmn250.prod.williamhill.plc,,,,,SQL-Monitored-Servers,,,,,,,active
uk-sc1-fw01-sec,global_access,extended,253,CHG0082905,PCI Q2 2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,254,,permit,,SQL-Monitoring,,,sc1wnprcmn250.prod.williamhill.plc,,,,,SQL-Servers,,,,,,,active
uk-sc1-fw01-sec,global_access,extended,255,CHG0088645,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,256,,permit,,,tcp,,sc1wnprcmn250.prod.williamhill.plc,,,,,SQL_Server_Admin,,,,49152 65535,,,active
uk-sc1-fw01-sec,global_access,extended,257,CHG0088790,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,258,,permit,,DM_INLINE_SERVICE_1,,,sc1wnprcmn250.prod.williamhill.plc,,,,sc1apcpein001.prod.williamhill.plc,,,,,,,,active
uk-sc1-fw01-sec,global_access,extended,259,CHG0089097,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,260,,permit,,,tcp,,sc1wnprcmn250.prod.williamhill.plc,,,,,whdpops01,,22000,,,,,active
uk-sc1-fw01-sec,global_access,extended,261,CHG0089097,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,262,,permit,,,tcp,,sc1wnprcmn250.prod.williamhill.plc,,,,,whdpsource01,,21000,,,,,active
uk-sc1-fw01-sec,global_access,extended,263,CHG0089097,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,264,,permit,,,tcp,,sc1wnprcmn250.prod.williamhill.plc,,,,,whdppresent01,,23000,,,,,active
uk-sc1-fw01-sec,global_access,extended,265,CHG0089097,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,266,,permit,,,tcp,,sc1wnprcmn250.prod.williamhill.plc,,,,,whdpservices01,,29000,,,,,active
uk-sc1-fw01-sec,global_access,extended,267,CHG0089097,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,268,,permit,,DM_INLINE_SERVICE_3,,,sc1wnprcmn250.prod.williamhill.plc,,,,,whdpservices,,,,,,,active
uk-sc1-fw01-sec,global_access,extended,269,CHG0088790,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,270,,permit,,DM_INLINE_SERVICE_2,,,sc1apcpein001.prod.williamhill.plc,,,,sc1wnprcmn250.prod.williamhill.plc,,,,,,,,active
uk-sc1-fw01-sec,global_access,extended,271,CHG0082905,PCI Q2 2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,272,,permit,,SQL-Monitoring-Spotlight,,,,DBA-Workstations,,,,DM_INLINE_NETWORK_3,,,,,,,active
uk-sc1-fw01-sec,global_access,extended,273,CHG0086912,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,274,,permit,,,tcp,,sc1wnpremg45,,,,williamhillssl.cloudsoftcat.com.secondary,,,1433,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,275,CHG0086985,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,276,,permit,,,tcp,,,SNOW,,,sc1wnpremg45,,,https,,,,,active
uk-sc1-fw01-sec,global_access,extended,277,CHG0089473,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,278,,permit,,,tcp,,sc1uxtmp,,,,,DM_INLINE_NETWORK_4,,,DM_INLINE_TCP_2,,,,active
uk-sc1-fw01-sec,global_access,extended,279,CHG0089473,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,280,,permit,,,tcp,,,DM_INLINE_NETWORK_5,,,sc1uxtmp,,,,DM_INLINE_TCP_5,,,,active
uk-sc1-fw01-sec,global_access,extended,281,CHG0089523,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,282,,permit,,DM_INLINE_SERVICE_5,,,,DM_INLINE_NETWORK_7,,,,DM_INLINE_NETWORK_6,,,,,,,active
uk-sc1-fw01-sec,global_access,extended,283,CHG0092204,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,284,,permit,,,udp,,sc1appreap01,,,,brsadcrt2api01,,,snmp,,,,,active
uk-sc1-fw01-sec,global_access,extended,285,,permit,,,tcp,,sc1appreap01,,,,brsadcrt2api01,,,9070,,,,,active
uk-sc1-fw01-sec,global_access,extended,286,CHG0101376,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,287,,permit,,,tcp,10.120.69.227,,,,,,Splunk-Heavy-Forwarders,,9997,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,288,CHG0099894,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,289,,permit,,DM_INLINE_SERVICE_9,,,,DM_INLINE_NETWORK_13,,,,DM_INLINE_NETWORK_15,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,290,CHG0094217, TASK0134653, TASK0134647, TASK0134645, TASK0134641, TASK0134638,TASK0135229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,291,TASK0142403, TASK0142424, TASK0144224, TASK0144226, TASK0144228, TASK0144230, TASK0144262,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,292,TASK0146557, TASK0146563, TASK0146565, TASK0146567, TASK0146615, TASK0146613, TASK0146611,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,293,TASK0146609, TASK0146605, TASK0146603, TASK0146571, TASK0146601, TASK0146577, TASK0146583,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,294,TASK0146599, TASK0146597, TASK0146585, TASK0146587, TASK0146589, TASK0146591, TASK0146593,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,295,TASK0146595, TASK0146561, TASK0148139, TASK0148141, TASK0149086, TASK0149218, TASK0150289,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,296,TASK0151846, CHG0116181, TASK0154713,TASK0157197,TASK0158063, CHG0118366,TASK0159470,TASK0159816,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,297,,TASK0161332, TASK0164249,TASK0165881, TASK0170240, TASK0187182, TASK0187186, TASK0196482,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,298,TASK0198167, TASK0203311, TASK0212704, TASK0212706, TASK0212708, TASK0212710, TASK0212713,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,299,TASK0220395, TASK0220423, TASK0222375, TASK0223350, TASK0223648, TASK0223984, TASK0223986,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,300,TASK0223988, TASK0223990, TASK0223992, TASK0223994, TASK0223996, TASK0223998, TASK0224000,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,301,TASK0224002, TASK0224006, TASK0224008, TASK0224012, TASK0224016, TASK0224018, TASK0224020,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,302,TASK0224022, TASK0224004, TASK0224024, TASK0227333, TASK0227337, TASK0227339, TASK0227341,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,303,TASK0227345, TASK0227347, TASK0227349, TASK0227337, TASK0235283, TASK0235287, TASK0235297,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,304,TASK0235301, TASK0235303, TASK0235307, TASK0235311, TASK0235317, TASK0235319, TASK0235321,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,305,TASK0235323, TASK0235325, TASK0235327, TASK0235299, TASK0235315, TASK0235329, TASK0235333,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,306,TASK0237816, TASK0237818, TASK0237822, TASK0237826, TASK0237828, TASK0237830, TASK0237834,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,307,TASK0237836, TASK0237840, TASK0237842, TASK0237844, TASK0237846, TASK0237824, TASK0237832,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,308,TASK0241473, TASK0244333, TASK0244845, TASK0244877, TASK0244879, TASK0244881, TASK0244883,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,309,TASK0244885, TASK0244887, TASK0244889, TASK0244891, TASK0244895, TASK0244897, TASK0244899,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,310,TASK0244901, TASK0244904, TASK0244906, TASK0244908, TASK0244914, TASK0244916, TASK0244918,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,311,TASK0244920, TASK0244922, TASK0244924, TASK0244928, TASK0244930, TASK0244932,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,312,,permit,,,tcp,,,DM_INLINE_NETWORK_12,,,sc1uxpremn21,,,8000,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,313,CHG0093970,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,314,,permit,,,tcp,,,,10.120.0.0 255.255.0.0,,,Splunk-Heavy-Forwarders,,9997,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,315,CHG0106674,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,316,,permit,,,tcp,,,Retail_Shop_Networks,,,,Splunk-Heavy-Forwarders,,9997,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,317,CHG0094787,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,318,,permit,,TCPUDP,,,,DM_INLINE_NETWORK_8,,,sc1apcpein001.prod.williamhill.plc,,,domain,,,,,active
uk-sc1-fw01-sec,global_access,extended,319,CHG0100199,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,320,,permit,tcp-48000-48030,,,,,scc-nms-hubs,,,LEEDS-DC2,,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,321,CHG0100974,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,322,,permit,,,tcp,,,Puppet-vTM-TIG,,,,Core-Puppet-Services,,,Puppet-Services,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,323,CHG0095358,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,324,,permit,,,udp,,,RFC1918Networks,,,,UIM-WIN,,snmptrap,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,325,CHG0123928,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,326,,permit,,DM_INLINE_SERVICE_17,,,,NetworkTeam-VPN-Group,,,,DM_INLINE_NETWORK_45,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,327,CHG0123928,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,328,,deny,,DM_INLINE_SERVICE_18,,,BRS-VPN-Range,,,,,DM_INLINE_NETWORK_46,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,329,CHG0102573,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,330,,permit,,,tcp,,LCW-VinceBaker,,,,WHAPI-Control-Dashboard,,,www,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,331,CHG0102733,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,332,,permit,,DM_INLINE_SERVICE_12,,,,DM_INLINE_NETWORK_18,,,,Rundeck-Primary-Cluster,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,333,CHG0104265 CHG0117584,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,334,,permit,,,tcp,,,DM_INLINE_NETWORK_22,,,int-pres-rsd.prod.williamhill.plc,,,https,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,335,CHG0104818,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,336,,permit,,,tcp,,net-krakow-user-lan,,,,sc1uxpremn21,,,,DM_INLINE_TCP_8,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,337,CHG0106347,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,338,,permit,,,tcp,,,DM_INLINE_NETWORK_23,,,sc1wnpremn73,,,,CRM-connectivity,,,,active
uk-sc1-fw01-sec,global_access,extended,339,CHG0109076, PCI Q4-2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,340,,permit,,,tcp,,10.120.65.64_slash_27,,,,SCC_WSUS,,,,scc_wsus_ports_tcp,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,341,CHG0109028,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,342,,permit,,,ip,,,RFC1918Networks,,,,RDS-KMS-server,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,343,,permit,,,tcp,,sc1uxprein04,,,,,DM_INLINE_NETWORK_19,,ssh,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,344,CHG0109764,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,345,,permit,,,ip,,,RFC1918Networks,,,,DM_INLINE_NETWORK_25,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,346,CHG0114077,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,347,,permit,,,tcp,,,grp-scc-bomgar-noncde-jumphosts,,,,,10.120.0.0 255.255.0.0,,tcp-22-3389,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,348,CHG0115147 CHG0118220,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,349,,permit,,DM_INLINE_SERVICE_15,,,,,any,,,DM_INLINE_NETWORK_31,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,350,CHG0122435, CHG0133580,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,351,,permit,,DM_INLINE_SERVICE_13,,,,SkyBox-Appliances,,,Net-10.0.0.0_255.0.0.0,,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,352,CHG0123386, CHG0133580,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,353,,permit,,DM_INLINE_SERVICE_23,,,,SkyBox-Appliances,,,Net-192.168.0.0_255.255.0.0,,,,,,,,active
uk-sc1-fw01-sec,global_access,extended,354,CHG0126941,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,355,,permit,,,tcp,,,ClaraNet-Discovery-Server,,,,,10.120.0.0 255.255.0.0,,DM_INLINE_TCP_14,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,356,,deny,,,ip,,,,any,,,,any,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,357,CHG0104404, CHG0118366,CHG0118844,  TASK0203311,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,358,,permit,4443,,,,,DM_INLINE_NETWORK_38,,,sc1uxpreap238,,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,359,CTASK0139307,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,360,,permit,,,udp,10.180.143.171,,,,,sc1wnpremn73,,,snmptrap,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,361,CHG0110218,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,362,,permit,,,tcp,10.120.163.91,,,,10.120.172.13,,,,,,3128 3129,informational,300,active
uk-sc1-fw01-sec,global_access,extended,363,CHG0119053,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,364,,permit,,,tcp,,,DM_INLINE_NETWORK_39,,,10.120.163.33,,,8083,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,1,CHG0056453,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,2,,permit,,,tcp,,sc1uxpredb01,,,,gibuxpredb01,,,ssh,,,,,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,3,CHG0056453,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,4,,permit,,,tcp,,sc1uxpredb01,,,,gibuxpredb01,,,https,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,1,CHG0056453,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,2,,permit,,,tcp,,gibuxpredb01,,,,sc1uxpredb01,,,ssh,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,3,CHG0056453,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,4,,permit,,,tcp,,gibuxpredb01,,,,sc1uxpredb01,,,https,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,5,CHG0126941,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,6,,permit,,,tcp,,,ClaraNet-Discovery-Server,,,,,10.120.0.0 255.255.0.0,,DM_INLINE_TCP_65,,informational,300,active
uk-sc1-fw01-sec,TCPTimeout,extended,1,,permit,,,ip,10.120.149.23,,,,10.120.163.127,,,,,,,,,inactive
uk-sc1-fw01-sec,TCPTimeout,extended,2,,permit,,,ip,10.120.163.127,,,,10.120.149.23,,,,,,,,,inactive
uk-sc1-fw01-sec,DEAD_CONN_DETECT,extended,1,,permit,,,ip,10.120.163.127,,,,10.120.146.154,,,,,,,,,inactive
uk-sc1-fw01-sec,DEAD_CONN_DETECT,extended,2,,permit,,,ip,10.120.146.154,,,,10.120.163.127,,,,,,,,,inactive
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,1,CHG0115229, PCI Q4 2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,2,,deny,,,ip,,,Corp-WiFi-Subnets,,,,,any,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,3,CHG0131577, CHG0131752,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,4,,deny,,,tcp,,,DM_INLINE_NETWORK_66,,,,,10.120.163.0 255.255.255.0,,DM_INLINE_TCP_18,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,5,CHG0137998,CHG0138755,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,6,,permit,,,udp,,,netflow-enabled-shop-routers,,,,grp-orion-app-srvs,,,DM_INLINE_UDP_2,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,7,CHG0116181, TASK0170240,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,8,,permit,8000,,,,,DM_INLINE_NETWORK_32,,,Gibsc1uxpremn22,,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,9,CHG0129567,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,10,,permit,,,tcp,,scc-aspect-s-tunnel-network,,,,sc1uxpremg32,,,,DM_INLINE_TCP_17,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,11,Deny Rule - CHG0127411,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,12,,deny,,,tcp,,,Corporate-LAN-Groups,,,,Suricata-IDS,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,13,CHG0109499, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,14,,permit,,,udp,10.180.143.171,,,,,sc1wnpremn73,,,snmptrap,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,15,CHG0116321,CHG0118188, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,16,,permit,,DM_INLINE_SERVICE_14,,,,DM_INLINE_NETWORK_35,,10.120.163.34,,,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,17,CHG0109499, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,18,,permit,,,udp,10.210.143.171,,,,,sc1wnpremn73,,,snmptrap,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,19,CTASK0139307,CHG0124417,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,20,,permit,,,udp,,,DM_INLINE_NETWORK_48,,,sc1wnpremn73,,,snmptrap,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,21,CHG0113346,CHG0116257 - Removed SSH as part of CDE lockdown,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,22,,permit,8000,,,,LCW_8222,,,,Gibsc1uxpremn22,,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,23,CHG0112993, CHG0108969,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,24,,permit,,,udp,,,DM_INLINE_NETWORK_29,,10.120.163.134,,,,syslog,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in_1,extended,25,CHG0113585, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
