hostname,name,type,seq number,remark,action,src_service_obj,src_service_obj_grp,protocol,src_host,src_network_obj,src_network_obj_grp,src_network,dest_host,dest_network_obj,dest_network_obj_grp,dest_network,dest_port,dest_port_obj_grp,dest_port_range,logging_level,logging_interval,status
uk-sc1-fw01-sec,internal-vrf_access_in,extended,183,,permit,,,tcp,,,DM_INLINE_NETWORK_107,,10.120.46.30,,,,8080,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,184,CHG0121018, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,185,,permit,,,tcp,,,whapi-cluster-4-be,,,SCC_INTERNAL_01,,,8443,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,186,CHG0121121,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,187,,permit,TCP-1528,,,,sc1uxprnap71,,,,informix-hdr-vip,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,188,CHG0125642,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,189,CHG0125642,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,190,CHG0125642,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,191,,permit,tcp-1530,,,,sc1uxprnap71,,,,archive-db,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,192,CHG0122987,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,193,,permit,,,tcp,,,,10.118.0.0 255.255.0.0,,,DM_INLINE_NETWORK_112,,,DM_INLINE_TCP_49,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,194,CHG0122369,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,195,CHG0122735, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,196,CHG0123406,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,197,,permit,,,tcp,,,DM_INLINE_NETWORK_113,,,sc1wnprbkcs01,,,https,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,198,,permit,,,tcp,,,,10.209.0.0 255.255.0.0,,,DM_INLINE_NETWORK_114,,,DM_INLINE_TCP_50,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,199,CHG0123406,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,200,CHG0124172,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,201,,permit,,,tcp,,brswndrexa040.prod.williamhill.plc,,,,sc1wnpredb004,,,1433,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,202,CHG0127637,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,203,,permit,,,tcp,,,grp-scc-bomgar-jumphosts,,,sc1wnpredb004,,,3389,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,204,CHG0124172,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,205,,permit,,,tcp,,,,10.120.141.0 255.255.255.0,,,,10.120.46.0 255.255.255.128,,RDP,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,206,CHG0124953 CHG0125133,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,207,,permit,,,tcp,,,DM_INLINE_NETWORK_122,,10.120.39.108,,,,,DM_INLINE_TCP_54,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,208,CHG0124975,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,209,,permit,,,tcp,10.120.69.200,,,,,,DM_INLINE_NETWORK_120,,,DM_INLINE_TCP_53,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,210,CHG0124975, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,211,CHG0124975,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,212,,permit,,TCPUDP,,10.120.69.200,,,,,,,10.120.39.0 255.255.255.0,,DM_INLINE_TCPUDP_1,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,213,CHG0126133,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,214,,permit,,DM_INLINE_SERVICE_29,,,brsapprcmg002,,,,CITRIX-NETWORK-24,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,215,CHG0124975, PCI Q4 2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,216,,permit,,,tcp,,,DM_INLINE_NETWORK_121,,10.120.69.201,,,,https,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,217,CHG0125763,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,218,,permit,,,tcp,,Net_10.210.39.0m24,,,,sc1wnprefs04,,,,DM_INLINE_TCP_56,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,219,CHG0125763,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,220,CHG0126775,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,221,,permit,,,tcp,,Net_10.210.39.0m24,,,,sc1wnpredb005,,,,DM_INLINE_TCP_57,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,222,CHG0126941,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,223,CHG0126309, PCI Q4 2018,CHG0130496,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,224,,permit,,,tcp,,,DM_INLINE_NETWORK_138,,,sc1wnprbkcs01,,,https,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,225,CHG0126550,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,226,CHG0128520,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,227,,permit,TCP-81,,,10.120.69.200,,,,,,DM_INLINE_NETWORK_133,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,228,CHG0128663,CHG0129496,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,229,CHG0126775,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,230,,permit,,,tcp,,,,10.210.39.0 255.255.255.0,10.120.38.10,,,,,DM_INLINE_TCP_64,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,231,CHG0126941,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,232,CHG0128407,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,233,,permit,,,tcp,,,ClaraNet-Discovery-Server,,,,,10.120.0.0 255.255.0.0,,DM_INLINE_TCP_65,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,234,CHG0127113,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,235,,permit,,,tcp,,,DM_INLINE_NETWORK_142,,,sc1-whapi-servers,,,,DM_INLINE_TCP_66,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,236,CHG0128520,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,237,,permit,,,tcp,,,DM_INLINE_NETWORK_134,,10.120.46.30,,,,,DM_INLINE_TCP_135,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,238,CHG0128663 CHG0129496, CHG0137980,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,239,,permit,,,tcp,,,DM_INLINE_NETWORK_136,,10.120.46.30,,,,,,8404 8423,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,240,CHG0130058,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,241,,permit,,,tcp,,sc1uxpremg22.prod.williamhill.plc,,,,,DM_INLINE_NETWORK_137,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,242,CHG0128407,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,243,,permit,,,tcp,,,AS400_LD6_Automation,,,emailhost01,,,,AS400_Automation_Ports,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,244,,permit,,,tcp,,,sc1-apic-servers,,,isilon-cluster-scc,,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,245,CHG0133364,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,246,,permit,TCP-8404-8407,,,,,DM_INLINE_NETWORK_1,,,sc1wnprbkcs01,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,247,CHG0134829,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,248,,permit,,,tcp,,brsuxpremon01,,,,CITRIX-NETWORK-24,,,5693,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,249,,permit,,,tcp,,brsuxpremon01,,,,CITRIX-NETWORK-24,,,12489,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,250,,permit,,,tcp,,brsuxpremon01,,,,CITRIX-NETWORK-24,,,5666,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,251,CHG0135151,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,252,,permit,,,tcp,,gibux998,,,,,DM_INLINE_NETWORK_37,,,DM_INLINE_TCP_4,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,253,CHG0136839,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,254,,permit,,,tcp,,sc1wnprein03,,,,,commvault-vsa-proxy-servers-scc,,,TCP-8400-8403,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,255,CHG0137245,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,256,,permit,,,tcp,,gibux998,,,,int-lb-cdebackoffice.sc1.prod.williamhill.plc,,,,DM_INLINE_TCP_9,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,257,CHG0141258,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,258,,permit,,,tcp,10.114.135.221,,,,,sc1wnprbkcs01,,,,DM_INLINE_TCP_33,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,259,CHG0141421,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,260,,permit,,,tcp,10.120.163.89,,,,,,DM_INLINE_NETWORK_88,,9070,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,261,CHG0142498,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,262,,permit,,,tcp,,gibux998,,,,,DM_INLINE_NETWORK_99,,,DM_INLINE_TCP_35,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,263,CHG0142925,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,264,,permit,,,tcp,,,DM_INLINE_NETWORK_144,,,int-lb-cdebackoffice.sc1.prod.williamhill.plc,,,www,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,1,,permit,,,icmp,,,,any4,,,,any4,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,1,Deny Rule - CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,2,,deny,,,ip,,,Corp-Wifi,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,citrix_access_in,extended,3,,permit,,active-directory-ports,,,CITRIX-NETWORK-24,,,,,DM_INLINE_NETWORK_5,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,4,CHG0020111,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,5,,permit,,,tcp,,,grp-pr-c-xen-SessionHost-XA65,,,wg.wrproxy.com-23,,,3128,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,6,CHG0075108 CHG0075369, CHG0077339,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,7,,permit,,DM_INLINE_SERVICE_15,,,,grp-scc-ta-citrix,,,,grp-pr-scc-ta-db,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,8,CHG0018190,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,9,,permit,,DM_INLINE_SERVICE_4,,,,DM_INLINE_NETWORK_3,,,10.120.146.66,,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,10,CHG0017397, CHG0018815,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,11,,permit,,,tcp,,,grp-pr-c-xen-servers,,,SC1-WN-PRE-IN01,,,,DM_INLINE_TCP_1,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,12,CHG0018398, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,13,,permit,,grp-pr-c-trendav-ports,,,CITRIX-NETWORK-24,,,,,grp-pr-c-trendav-servers,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,14,CHG0018398,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,15,,permit,,grp-pr-syslog-ports,,,CITRIX-NETWORK-24,,,,,grp-pr-c-syslog-servers,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,16,CHG0018398,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,17,,permit,,grp-pr-c-wsus-ports,,,CITRIX-NETWORK-24,,,,,grp-pr-c-wsus-servers,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,18,CHG0021821, CHG0134381, PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,19,,permit,,,tcp,,,grp-pr-c-xen-SessionHost-XA65,,,,DM_INLINE_NETWORK_24,,,Web,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,20,CHG0080302,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,21,,permit,,,tcp,,CITRIX-NETWORK-24,,,,,,any,,DM_INLINE_TCP_38,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,22,CHG0032985, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,23,,permit,,,tcp,,SC1-WN-PRE-FS01,,,,sc1wnprein03,,,,DM_INLINE_TCP_20,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,24,CHG0035366,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,25,,permit,,,tcp,,CITRIX-NETWORK-24,,,,DEVJDE,,,,,9401 9405,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,26,CHG0054043,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,27,,permit,,,tcp,,Citrix-JDE-session-servers,,,,DEVJDE,,,,DM_INLINE_TCP_36,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,28,CHG0037577,CHG0038337,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,29,,permit,,,tcp,,CITRIX-NETWORK-24,,,,,DM_INLINE_NETWORK_60,,9645,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,30,CHG0040247 CHG0066169,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,31,,permit,,DM_INLINE_SERVICE_10,,,,DM_INLINE_NETWORK_63,,,10.120.146.66,,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,32,CHG0059427, CHG0074987,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,33,,permit,,DM_INLINE_SERVICE_9,,,,,10.120.39.0 255.255.255.0,,,DM_INLINE_NETWORK_66,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,34,CHG0041184,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,35,,permit,,,tcp,,10.120.39.40-50,,,,SCC-PRODJDE,,,,DM_INLINE_TCP_27,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,36,CHG0050893,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,37,,permit,,,tcp,,,scc-dfs-servers,,,,brs-dfs-servers,,,DM_INLINE_TCP_32,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,38,CHG0015230,CHG0058556,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,39,,permit,,,tcp,,,Accurate_App_Session_Hosts,,10.120.99.10,,,,,Windows_File_services,,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,40,CHG0058556,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,41,,permit,,,tcp,,,Accurate_App_Session_Hosts,,10.120.99.155,,,,sqlnet,,,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,42,CHG0058556,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,43,,permit,,,tcp,,,Accurate_App_Session_Hosts,,10.120.66.23,,,,8443,,,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,44,CHG0058556,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,45,,permit,,,tcp,,,Accurate_App_Session_Hosts,,10.120.66.23,,,,8080,,,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,46,CHG0064525,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,47,,permit,,DM_INLINE_SERVICE_12,,,,DM_INLINE_NETWORK_124,,,,retail-nets,,,,,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,48,CHG0069466,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,49,,permit,,,tcp,,sc1wnprccp004.prod.williamhill.plc,,,,,esteem_nimbus,,,,48000 48030,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,50,CHG0072918,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,51,,permit,,,tcp,,,scc_citrix_provisioning_server,,,esxi_consol_10.120.134.0_24,,,,DM_INLINE_TCP_37,,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,52,CHG0072906, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,53,,permit,,,tcp,,,citrix_backups,,,sc1wnprein03,,,,citrix_backups_tcp_ports,,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,54,CHG0077607,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,55,,permit,,,tcp,,,scc_citrix_web_interfaces,,,,netscaler_vips,,444,,,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,56,CHG0097369,CHG0098944,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,57,,permit,,,tcp,,,TnA_Citrix,,,SC1WNPRGDB13,,,,DM_INLINE_TCP_10,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,58,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,59,,permit,,WHGROUP-AD-PORTS,,,,TnA_Citrix,,,,WHGROUP-AD-SERVERS,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,60,CHG0099151,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,61,,permit,,,tcp,,est-wmh-osl-001,,,,Esteem_Opsview_Master,,,48003,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,62,CHG0099815,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,63,,permit,,DM_INLINE_SERVICE_2,,,,sc1wnprexa86-91.prod.williamhill.plc,,,,sc1wnprncp005-006,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,64,CHG0108186,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,65,,permit,,,tcp,,CITRIX-NETWORK-24,,,,,DM_INLINE_NETWORK_49,,,DM_INLINE_TCP_22,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,66,CHG0108696,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,67,,permit,,TCPUDP,,,,Windows_share_servers,,,brsapprcmg002,,,,Windows_File_services,,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,68,CHG0108933,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,69,,permit,,CIFS,,,SC1WNPRCCP003,,,,brswndrccp003,,,,,,,,active
uk-sc1-fw01-sec,citrix_access_in,extended,70,CHG0109764,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,71,,permit,,TCPUDP,,,CITRIX-NETWORK-24,,,10.120.194.50,,,,,Windows_File_services,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,72,PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,73,,permit,,CIFS,,,CITRIX-NETWORK-24,,,,grp-net-pr-n-sc1-nas-share,,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,74,CHG0120819,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,75,,permit,,DM_INLINE_SERVICE_26,,,,,10.120.39.0 255.255.255.0,,SCC-PRODJDE,,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,76,CHG0122003, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,77,,permit,,SCC-NAS-Ports,,,,,10.120.39.0 255.255.255.0,,SCC-NAS-IP-Range,,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,78,CHG0123348, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,79,,permit,,,tcp,,CITRIX-NETWORK-24,,,,onshore_TBv2_PP1,,,https,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,80,CHG0123349,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,81,,permit,,,tcp,,sc1wnprexa040.prod.williamhill.plc,,,,Infinium_DEV,,,,Infinium_DEV_Ports,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,82,CHG0123808,CHG0125763,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,83,,permit,,DM_INLINE_SERVICE_27,,,CITRIX-NETWORK-24,,,,sc1uxprtdb001,,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,84,CHG0124179,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,85,,permit,,,tcp,,CITRIX-NETWORK-24,,,,Infinium_DEV,,,,Windows_File_services,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,86,PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,87,,permit,,,tcp,,CITRIX-NETWORK-24,,,,Infinium_DEV,,,8474,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,88,CHG0124953 CHG0125133, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,89,,permit,,,tcp,,,,10.120.39.0 255.255.255.0,10.210.39.108,,,,,DM_INLINE_TCP_55,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,90,CHG0124661,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,91,,permit,,,tcp,,,,10.120.39.0 255.255.255.0,,,DM_INLINE_NETWORK_123,,,TCP-445,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,92,CHG0125209,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,93,,permit,,,tcp,,CITRIX-NETWORK-24,,,,sc1uxprsap01.sc1.prod.williamhill.plc,,,3299,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,94,CHG0125763,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,95,,permit,,,tcp,,CITRIX-NETWORK-24,,,,,DM_INLINE_NETWORK_126,,,JDE,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,96,CHG0125763,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,97,,permit,,,tcp,,CITRIX-NETWORK-24,,,,,DM_INLINE_NETWORK_127,,sqlnet,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,98,CHG0125763, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,99,,permit,,,tcp,,CITRIX-NETWORK-24,,,,,DM_INLINE_NETWORK_128,,,Web,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,100,CHG0125763, PCI Q4 2018,PCI-Q2-2019 CHG0134913,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,101,,permit,,,tcp,,CITRIX-NETWORK-24,,,,,DM_INLINE_NETWORK_36,,https,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,102,CHG0125763,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,103,,permit,,DM_INLINE_SERVICE_28,,,CITRIX-NETWORK-24,,,,,DM_INLINE_NETWORK_129,,,,,informational,300,active
uk-sc1-fw01-sec,citrix_access_in,extended,104,CHG0125763,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix_access_in,extended,105,,permit,,,tcp,,CITRIX-NETWORK-24,,,,,DM_INLINE_NETWORK_130,,,DM_INLINE_TCP_58,,informational,300,active
